review_scores_value,accommodates,bathrooms,bedrooms,beds,cancellation_policy,id,host_is_superhost,extra_people,property_type,room_type,price,neighbourhood_cleansed
10.0,2,1.0,1.0,1.0,moderate,4030640,1.0,25.0,Apartment,Entire home/apt,125.0,Fairmount Park
8.0,3,1.0,0.0,2.0,strict,4395654,0.0,0.0,House,Entire home/apt,120.0,Fairmount Park
8.0,2,0.5,1.0,1.0,moderate,6759046,0.0,0.0,House,Private room,75.0,Fairmount Park
,6,2.0,3.0,4.0,flexible,10020782,0.0,0.0,House,Entire home/apt,299.0,Fairmount Park
10.0,4,1.5,1.0,2.0,moderate,1252147,0.0,25.0,Townhouse,Entire home/apt,200.0,Fairmount Park
10.0,2,1.0,1.0,1.0,strict,5652705,0.0,0.0,House,Entire home/apt,125.0,Fairmount Park
,8,2.5,4.0,4.0,flexible,9410043,0.0,0.0,House,Entire home/apt,250.0,Fairmount Park
10.0,5,1.0,1.0,2.0,strict,46022,0.0,18.0,House,Private room,75.0,Fairmount Park
10.0,4,1.0,2.0,2.0,strict,4996554,0.0,0.0,House,Entire home/apt,119.0,Fairmount Park
,8,2.5,5.0,1.0,strict,692080,0.0,15.0,House,Entire home/apt,370.0,Fairmount Park
9.0,12,1.0,2.0,4.0,strict,153967,0.0,9.0,House,Entire home/apt,117.0,Fairmount Park
9.0,2,1.0,0.0,2.0,moderate,9328278,0.0,10.0,House,Entire home/apt,85.0,Fairmount Park
6.0,4,1.0,2.0,2.0,strict,8566242,0.0,100.0,House,Entire home/apt,200.0,Fairmount Park
9.0,4,2.0,2.0,2.0,strict,6567683,1.0,0.0,House,Entire home/apt,129.0,Fairmount Park
10.0,2,1.0,1.0,1.0,moderate,6794702,0.0,0.0,House,Entire home/apt,70.0,Fairmount Park
9.0,2,1.0,1.0,1.0,moderate,7746170,0.0,0.0,House,Private room,65.0,Fairmount Park
10.0,2,1.0,1.0,1.0,strict,157939,1.0,0.0,Apartment,Entire home/apt,110.0,Fairmount Park
9.0,2,1.5,1.0,1.0,moderate,7459637,0.0,8.0,House,Entire home/apt,109.0,Fairmount Park
10.0,2,1.0,0.0,1.0,moderate,6079131,1.0,0.0,Apartment,Entire home/apt,88.0,Fairmount Park
9.0,4,1.0,1.0,1.0,strict,158953,0.0,18.0,House,Private room,75.0,Fairmount Park
8.0,2,1.0,1.0,1.0,flexible,8342968,0.0,0.0,House,Private room,65.0,Fairmount Park
10.0,2,1.0,1.0,1.0,flexible,6512979,0.0,15.0,Apartment,Entire home/apt,75.0,Fairmount Park
10.0,4,1.0,2.0,2.0,flexible,7886656,1.0,0.0,Apartment,Entire home/apt,136.0,Fairmount Park
10.0,5,1.0,1.0,3.0,strict,4378803,0.0,25.0,House,Entire home/apt,139.0,Genesee
10.0,3,1.0,1.0,1.0,moderate,7791010,0.0,0.0,Townhouse,Private room,79.0,Genesee
9.0,2,1.0,1.0,1.0,moderate,6452927,0.0,0.0,House,Private room,95.0,Genesee
10.0,2,1.0,1.0,1.0,strict,8066883,0.0,0.0,Apartment,Private room,55.0,Genesee
,6,2.0,3.0,3.0,moderate,8209686,0.0,0.0,House,Entire home/apt,200.0,Genesee
10.0,2,1.0,1.0,1.0,moderate,8017832,0.0,0.0,House,Private room,49.0,Genesee
10.0,2,1.0,1.0,1.0,moderate,7988300,0.0,0.0,House,Private room,65.0,Genesee
10.0,2,1.0,1.0,1.0,moderate,2818292,0.0,15.0,House,Private room,85.0,Genesee
10.0,1,1.0,1.0,1.0,flexible,4910140,0.0,0.0,House,Private room,39.0,Genesee
10.0,2,1.0,1.0,1.0,moderate,9110730,0.0,0.0,Apartment,Entire home/apt,75.0,Genesee
10.0,2,1.0,1.0,1.0,flexible,6762958,0.0,0.0,House,Entire home/apt,75.0,Genesee
,4,1.0,2.0,2.0,flexible,8503556,0.0,0.0,House,Entire home/apt,125.0,Genesee
10.0,5,2.5,3.0,3.0,strict,6448099,0.0,0.0,House,Entire home/apt,215.0,Genesee
10.0,4,1.0,1.0,2.0,moderate,4564730,0.0,15.0,Apartment,Entire home/apt,99.0,Genesee
10.0,4,1.0,2.0,2.0,strict,50233,1.0,60.0,Apartment,Entire home/apt,165.0,Genesee
10.0,4,1.0,2.0,2.0,strict,3402376,0.0,0.0,House,Entire home/apt,165.0,Genesee
,2,0.5,1.0,1.0,flexible,8782852,0.0,0.0,House,Private room,55.0,Genesee
10.0,10,1.5,3.0,5.0,strict,9098494,0.0,25.0,Townhouse,Entire home/apt,150.0,Genesee
10.0,10,2.0,3.0,6.0,strict,6977095,0.0,0.0,House,Entire home/apt,249.0,Genesee
10.0,2,1.5,1.0,1.0,moderate,6748502,0.0,5.0,House,Private room,51.0,Genesee
9.0,6,1.0,2.0,3.0,strict,6823837,0.0,15.0,House,Entire home/apt,129.0,Genesee
10.0,2,1.0,1.0,1.0,flexible,9298045,0.0,0.0,Townhouse,Private room,79.0,Genesee
10.0,2,1.0,1.0,1.0,moderate,7988436,0.0,0.0,House,Private room,65.0,Genesee
10.0,2,1.0,1.0,1.0,flexible,9615941,0.0,15.0,House,Private room,49.0,Genesee
9.0,7,2.5,3.0,3.0,flexible,8631419,0.0,0.0,House,Entire home/apt,180.0,Genesee
10.0,2,1.0,1.0,1.0,flexible,8919070,0.0,0.0,Apartment,Shared room,30.0,Genesee
10.0,7,1.5,3.0,4.0,strict,7836953,0.0,0.0,House,Entire home/apt,250.0,Genesee
10.0,3,1.0,2.0,2.0,moderate,3281072,1.0,0.0,House,Entire home/apt,150.0,Genesee
,8,3.5,4.0,4.0,flexible,10252110,0.0,25.0,House,Entire home/apt,375.0,Genesee
10.0,2,1.0,1.0,1.0,moderate,5958674,0.0,10.0,House,Private room,56.0,Genesee
10.0,6,2.5,3.0,3.0,flexible,8307502,0.0,0.0,House,Entire home/apt,300.0,Genesee
10.0,1,1.0,1.0,1.0,moderate,5958194,0.0,0.0,House,Private room,45.0,Genesee
9.0,4,1.5,2.0,2.0,moderate,4121334,1.0,10.0,House,Entire home/apt,110.0,Genesee
9.0,1,1.0,1.0,1.0,strict,598023,0.0,0.0,House,Private room,99.0,Genesee
9.0,2,1.0,1.0,1.0,strict,6958603,1.0,0.0,House,Private room,53.0,Interbay
10.0,2,1.0,1.0,1.0,flexible,7390195,0.0,5.0,Apartment,Private room,75.0,Interbay
10.0,2,1.0,1.0,1.0,flexible,4271174,0.0,10.0,House,Private room,75.0,Interbay
10.0,1,2.5,1.0,1.0,moderate,3237501,0.0,0.0,House,Private room,90.0,Interbay
10.0,2,1.0,1.0,1.0,moderate,6438013,0.0,0.0,Loft,Entire home/apt,69.0,Interbay
,4,1.0,1.0,1.0,moderate,10309898,0.0,0.0,Apartment,Entire home/apt,250.0,Interbay
10.0,1,1.0,1.0,1.0,strict,2134911,0.0,0.0,Boat,Private room,95.0,Interbay
10.0,2,1.0,1.0,1.0,flexible,5002964,0.0,0.0,Apartment,Private room,50.0,Interbay
9.0,4,1.0,1.0,1.0,strict,6780615,1.0,0.0,Apartment,Entire home/apt,150.0,Interbay
9.0,4,1.0,2.0,2.0,strict,2586642,0.0,15.0,House,Entire home/apt,150.0,Interbay
,2,1.0,1.0,1.0,moderate,9490093,0.0,0.0,Condominium,Entire home/apt,150.0,Interbay
9.0,2,1.0,1.0,1.0,strict,1815472,0.0,0.0,Apartment,Entire home/apt,150.0,Industrial District
,4,1.0,1.0,1.0,flexible,8566475,0.0,15.0,Loft,Shared room,25.0,Industrial District
,4,0.0,0.0,2.0,strict,10205366,0.0,0.0,Camper/RV,Entire home/apt,265.0,Industrial District
10.0,4,1.0,2.0,3.0,moderate,2919571,0.0,40.0,Loft,Entire home/apt,320.0,Industrial District
9.0,4,2.5,1.0,2.0,flexible,1484651,0.0,0.0,Other,Private room,150.0,Industrial District
10.0,2,1.0,1.0,1.0,moderate,6327506,1.0,0.0,Townhouse,Entire home/apt,65.0,Mid-Beacon Hill
9.0,2,1.0,1.0,1.0,strict,3544964,1.0,20.0,House,Private room,45.0,Mid-Beacon Hill
10.0,4,1.0,1.0,2.0,moderate,7763298,0.0,0.0,House,Private room,80.0,Mid-Beacon Hill
9.0,2,1.0,1.0,1.0,moderate,5873892,0.0,0.0,House,Private room,50.0,Mid-Beacon Hill
9.0,4,1.0,1.0,2.0,strict,41401,0.0,15.0,House,Entire home/apt,89.0,Mid-Beacon Hill
9.0,1,2.0,1.0,1.0,moderate,6646985,0.0,0.0,House,Private room,35.0,Mid-Beacon Hill
9.0,2,2.0,1.0,1.0,moderate,3582883,0.0,0.0,House,Private room,55.0,Mid-Beacon Hill
10.0,1,2.0,1.0,1.0,moderate,6939472,0.0,0.0,House,Private room,35.0,Mid-Beacon Hill
10.0,1,1.0,1.0,1.0,moderate,4518037,0.0,0.0,House,Private room,35.0,Mid-Beacon Hill
9.0,2,1.0,1.0,1.0,moderate,3951768,0.0,5.0,House,Entire home/apt,58.0,Mid-Beacon Hill
10.0,6,2.5,3.0,3.0,strict,7007598,0.0,0.0,House,Entire home/apt,170.0,Mid-Beacon Hill
10.0,2,1.0,1.0,1.0,flexible,7800238,0.0,0.0,Cabin,Entire home/apt,85.0,Mid-Beacon Hill
9.0,1,1.0,1.0,1.0,moderate,4581256,0.0,0.0,House,Private room,38.0,Mid-Beacon Hill
9.0,3,2.5,2.0,2.0,flexible,4163851,0.0,10.0,House,Entire home/apt,104.0,Mid-Beacon Hill
10.0,10,2.0,4.0,7.0,moderate,479653,0.0,25.0,House,Entire home/apt,150.0,Mid-Beacon Hill
9.0,2,2.0,1.0,1.0,moderate,6647442,0.0,0.0,House,Private room,55.0,Mid-Beacon Hill
10.0,2,1.0,1.0,1.0,flexible,7247518,0.0,25.0,House,Entire home/apt,130.0,Mid-Beacon Hill
10.0,1,1.0,1.0,1.0,moderate,6831239,0.0,0.0,House,Private room,38.0,Mid-Beacon Hill
10.0,2,1.0,1.0,1.0,strict,108765,1.0,0.0,Cabin,Entire home/apt,122.0,Mid-Beacon Hill
10.0,2,1.0,1.0,1.0,flexible,8174943,0.0,0.0,House,Private room,55.0,Mid-Beacon Hill
10.0,6,1.0,3.0,3.0,moderate,6360895,1.0,15.0,Apartment,Entire home/apt,109.0,Mid-Beacon Hill
9.0,6,1.0,2.0,3.0,strict,6363765,0.0,0.0,House,Entire home/apt,199.0,Mid-Beacon Hill
10.0,4,1.0,1.0,2.0,moderate,6183330,0.0,0.0,Cabin,Entire home/apt,100.0,Mid-Beacon Hill
9.0,2,1.0,1.0,2.0,moderate,2612025,0.0,10.0,House,Private room,45.0,Mid-Beacon Hill
10.0,2,1.0,1.0,1.0,moderate,7630155,0.0,0.0,House,Private room,80.0,Mid-Beacon Hill
,1,1.0,1.0,1.0,flexible,8118346,0.0,0.0,House,Private room,80.0,Mid-Beacon Hill
10.0,2,1.0,0.0,1.0,strict,6105021,0.0,20.0,Loft,Entire home/apt,99.0,Mid-Beacon Hill
,2,1.0,1.0,1.0,moderate,10299108,0.0,0.0,House,Private room,58.0,Mid-Beacon Hill
10.0,2,1.0,1.0,1.0,moderate,6626493,1.0,0.0,House,Entire home/apt,69.0,Mid-Beacon Hill
9.0,2,3.0,1.0,1.0,moderate,573942,0.0,10.0,Other,Private room,65.0,Mid-Beacon Hill
,2,1.0,1.0,1.0,flexible,9314106,0.0,0.0,House,Private room,38.0,South Beacon Hill
,2,1.0,1.0,1.0,moderate,9814376,0.0,0.0,Townhouse,Private room,60.0,South Beacon Hill
9.0,2,1.0,1.0,1.0,moderate,9564093,0.0,15.0,House,Entire home/apt,60.0,South Beacon Hill
9.0,8,1.0,3.0,3.0,strict,1652107,0.0,40.0,House,Entire home/apt,175.0,South Beacon Hill
,4,,1.0,,flexible,609252,0.0,0.0,House,Private room,280.0,Greenwood
9.0,5,1.0,1.0,2.0,moderate,942490,0.0,20.0,House,Private room,80.0,Greenwood
10.0,2,1.0,0.0,1.0,moderate,8653722,0.0,0.0,House,Entire home/apt,85.0,Greenwood
10.0,6,2.0,3.0,4.0,strict,7562591,0.0,0.0,House,Entire home/apt,215.0,Greenwood
,2,1.0,1.0,1.0,flexible,9636238,0.0,0.0,Apartment,Entire home/apt,120.0,Greenwood
9.0,6,1.0,2.0,3.0,strict,823989,0.0,0.0,Apartment,Entire home/apt,105.0,Greenwood
10.0,2,1.0,0.0,1.0,flexible,7596934,0.0,0.0,Bungalow,Entire home/apt,90.0,Greenwood
9.0,6,1.0,2.0,3.0,moderate,6832592,0.0,20.0,Apartment,Entire home/apt,125.0,Greenwood
10.0,4,1.0,2.0,2.0,flexible,3922853,1.0,0.0,House,Entire home/apt,105.0,Greenwood
,6,2.5,3.0,3.0,flexible,9475641,1.0,10.0,House,Entire home/apt,98.0,Greenwood
,1,1.0,1.0,1.0,strict,8718936,0.0,0.0,House,Private room,44.0,Greenwood
7.0,2,1.0,1.0,1.0,moderate,9075558,0.0,0.0,House,Private room,34.0,Greenwood
,1,2.5,1.0,1.0,moderate,671828,0.0,10.0,House,Private room,50.0,Greenwood
9.0,2,1.5,1.0,1.0,moderate,6660186,1.0,20.0,House,Entire home/apt,85.0,Greenwood
8.0,1,,1.0,1.0,flexible,716829,0.0,20.0,Chalet,Private room,62.0,Greenwood
8.0,1,1.0,1.0,1.0,moderate,3916050,0.0,0.0,House,Private room,49.0,Greenwood
9.0,2,0.5,1.0,1.0,flexible,2187906,0.0,5.0,House,Private room,50.0,Greenwood
9.0,2,1.0,1.0,1.0,flexible,9091301,0.0,0.0,House,Private room,50.0,Greenwood
,2,1.0,1.0,1.0,flexible,9048584,0.0,0.0,House,Private room,70.0,Greenwood
10.0,2,1.0,1.0,1.0,flexible,7382368,0.0,10.0,House,Private room,40.0,Greenwood
,2,1.0,1.0,1.0,flexible,5278993,0.0,0.0,Apartment,Private room,40.0,Greenwood
,1,1.0,1.0,1.0,strict,8717758,0.0,0.0,House,Private room,38.0,Greenwood
,1,1.0,1.0,1.0,flexible,10299195,0.0,0.0,House,Private room,26.0,Greenwood
10.0,2,1.0,1.0,2.0,moderate,7064681,0.0,10.0,Tent,Shared room,25.0,Greenwood
9.0,2,2.0,1.0,1.0,moderate,1935439,0.0,10.0,House,Private room,49.0,Greenwood
9.0,6,1.5,2.0,3.0,strict,5931372,0.0,8.0,House,Entire home/apt,129.0,Greenwood
10.0,5,2.0,2.0,2.0,moderate,1984692,0.0,0.0,House,Entire home/apt,175.0,Greenwood
10.0,2,1.0,1.0,2.0,flexible,4360604,1.0,0.0,House,Private room,42.0,Greenwood
,4,1.5,2.0,2.0,strict,9712348,0.0,0.0,House,Entire home/apt,126.0,Greenwood
10.0,6,3.5,3.0,3.0,strict,7151107,0.0,0.0,House,Entire home/apt,299.0,Greenwood
10.0,5,1.0,1.0,2.0,flexible,7935437,0.0,0.0,House,Private room,99.0,Greenwood
10.0,4,1.5,2.0,2.0,moderate,6364753,0.0,0.0,House,Entire home/apt,175.0,Greenwood
,4,1.0,1.0,1.0,moderate,7952032,0.0,15.0,Apartment,Entire home/apt,125.0,Greenwood
9.0,3,1.0,1.0,2.0,strict,6166307,1.0,50.0,Apartment,Entire home/apt,120.0,Greenwood
,2,1.0,1.0,1.0,flexible,3282760,0.0,0.0,House,Private room,42.0,Greenwood
9.0,2,1.0,1.0,1.0,strict,6411259,1.0,0.0,House,Private room,56.0,Greenwood
9.0,1,1.0,1.0,1.0,moderate,670262,0.0,0.0,House,Private room,55.0,Greenwood
,2,1.5,1.0,1.0,moderate,8411663,0.0,0.0,House,Private room,55.0,Greenwood
10.0,6,2.0,2.0,2.0,moderate,6926511,0.0,20.0,House,Entire home/apt,235.0,Greenwood
,4,1.0,1.0,1.0,flexible,9908591,0.0,0.0,Apartment,Entire home/apt,100.0,Greenwood
10.0,2,1.0,1.0,1.0,moderate,5640722,1.0,30.0,House,Private room,60.0,Greenwood
9.0,4,1.0,1.0,1.0,strict,6701018,0.0,0.0,Apartment,Entire home/apt,67.0,Greenwood
10.0,4,1.0,1.0,1.0,moderate,3653575,0.0,20.0,House,Private room,95.0,Greenwood
9.0,5,2.0,2.0,2.0,moderate,7647221,0.0,20.0,Condominium,Entire home/apt,115.0,Greenwood
10.0,2,1.0,1.0,1.0,strict,3637180,0.0,5.0,House,Private room,50.0,Greenwood
9.0,6,2.0,3.0,4.0,strict,6215199,0.0,15.0,House,Entire home/apt,199.0,Greenwood
9.0,3,1.0,1.0,1.0,strict,714043,0.0,20.0,Apartment,Entire home/apt,86.0,Greenwood
9.0,7,1.0,2.0,4.0,strict,3890990,0.0,40.0,House,Entire home/apt,175.0,Greenwood
9.0,1,1.0,1.0,1.0,moderate,4038347,0.0,0.0,House,Private room,55.0,Greenwood
9.0,2,1.0,1.0,1.0,moderate,523883,0.0,0.0,House,Private room,68.0,Greenwood
9.0,2,1.0,1.0,1.0,strict,4111954,0.0,0.0,Apartment,Entire home/apt,60.0,Greenwood
10.0,2,1.0,1.0,1.0,moderate,4693488,1.0,0.0,Apartment,Entire home/apt,90.0,Greenwood
10.0,8,1.5,3.0,4.0,strict,5127136,1.0,10.0,Townhouse,Entire home/apt,139.0,Greenwood
10.0,2,1.0,1.0,1.0,flexible,7674720,0.0,5.0,Condominium,Private room,51.0,Greenwood
10.0,2,1.0,1.0,1.0,flexible,8028801,0.0,15.0,Apartment,Private room,50.0,Greenwood
,4,1.0,2.0,2.0,strict,9050781,0.0,0.0,House,Entire home/apt,115.0,Greenwood
10.0,3,1.0,1.0,2.0,flexible,178844,0.0,0.0,House,Entire home/apt,80.0,Greenwood
10.0,2,1.0,1.0,1.0,flexible,8034871,0.0,0.0,Apartment,Entire home/apt,95.0,Greenwood
10.0,2,2.0,1.0,1.0,strict,3208330,0.0,20.0,House,Private room,85.0,Greenwood
,3,1.0,1.0,1.0,flexible,9492036,0.0,0.0,Apartment,Entire home/apt,75.0,Greenwood
9.0,5,1.0,2.0,6.0,moderate,4863533,0.0,0.0,Apartment,Entire home/apt,100.0,Greenwood
10.0,2,1.0,1.0,1.0,flexible,4360485,1.0,0.0,House,Private room,63.0,Greenwood
10.0,4,1.0,2.0,1.0,moderate,8194286,0.0,0.0,House,Entire home/apt,100.0,Greenwood
9.0,5,1.0,2.0,3.0,strict,5524847,0.0,10.0,Apartment,Entire home/apt,135.0,Greenwood
,4,2.0,2.0,2.0,flexible,9236814,0.0,25.0,House,Entire home/apt,125.0,Greenwood
10.0,4,1.0,1.0,2.0,moderate,8483744,0.0,0.0,House,Entire home/apt,69.0,Greenwood
9.0,4,1.0,1.0,3.0,moderate,609421,0.0,40.0,House,Private room,280.0,Greenwood
10.0,4,1.0,1.0,3.0,moderate,3543247,1.0,10.0,House,Entire home/apt,160.0,Greenwood
10.0,4,1.0,1.0,2.0,moderate,4567243,0.0,0.0,House,Entire home/apt,75.0,Greenwood
9.0,5,1.0,3.0,3.0,moderate,749758,0.0,0.0,House,Entire home/apt,98.0,Greenwood
9.0,3,1.0,2.0,2.0,moderate,4854767,0.0,25.0,House,Entire home/apt,109.0,Greenwood
,5,1.0,3.0,3.0,flexible,8129537,0.0,0.0,House,Entire home/apt,125.0,Greenwood
10.0,5,2.0,4.0,3.0,flexible,5014835,0.0,25.0,House,Entire home/apt,225.0,Greenwood
10.0,2,1.0,1.0,1.0,strict,421168,1.0,0.0,Other,Private room,69.0,Greenwood
9.0,4,1.0,2.0,3.0,flexible,58503,0.0,20.0,House,Entire home/apt,75.0,Greenwood
9.0,10,3.0,4.0,5.0,strict,7881802,0.0,25.0,House,Entire home/apt,300.0,Greenwood
,2,1.0,1.0,1.0,strict,9562586,0.0,20.0,House,Private room,60.0,Greenwood
,2,1.0,1.0,2.0,flexible,10340165,0.0,0.0,House,Private room,43.0,Greenwood
10.0,2,1.0,1.0,1.0,moderate,370361,1.0,0.0,House,Private room,85.0,Greenwood
,2,1.0,1.0,1.0,flexible,3753645,0.0,0.0,Townhouse,Private room,110.0,Greenwood
10.0,2,1.0,1.0,1.0,strict,3535171,0.0,5.0,House,Private room,52.0,Greenwood
9.0,2,1.0,1.0,1.0,moderate,2037250,1.0,0.0,House,Private room,100.0,Greenwood
9.0,1,1.0,1.0,1.0,strict,2605975,0.0,10.0,House,Private room,50.0,Greenwood
9.0,2,1.0,1.0,1.0,flexible,4825472,0.0,0.0,House,Private room,35.0,Greenwood
10.0,2,1.0,1.0,1.0,moderate,5500398,0.0,0.0,House,Private room,66.0,Greenwood
9.0,4,1.0,2.0,2.0,moderate,587584,0.0,25.0,House,Entire home/apt,99.0,Greenwood
9.0,7,1.0,2.0,3.0,strict,1220816,0.0,25.0,House,Entire home/apt,89.0,Greenwood
,4,,2.0,4.0,strict,354453,0.0,50.0,House,Entire home/apt,150.0,Greenwood
,1,1.0,1.0,1.0,flexible,9576550,0.0,0.0,Apartment,Entire home/apt,90.0,Greenwood
10.0,2,1.0,1.0,1.0,strict,3793790,1.0,20.0,House,Private room,45.0,Holly Park
10.0,2,1.5,1.0,1.0,flexible,9013210,0.0,0.0,House,Private room,60.0,Holly Park
,2,1.0,1.0,1.0,flexible,9863457,0.0,0.0,Townhouse,Private room,50.0,Holly Park
8.0,10,2.0,3.0,3.0,strict,23356,0.0,20.0,House,Entire home/apt,215.0,Holly Park
9.0,2,1.0,0.0,1.0,flexible,6425537,0.0,0.0,Apartment,Entire home/apt,138.0,Holly Park
,4,1.0,0.0,2.0,flexible,7921453,0.0,0.0,Camper/RV,Entire home/apt,375.0,Holly Park
10.0,6,2.5,3.0,3.0,strict,8634897,0.0,10.0,House,Entire home/apt,270.0,Fauntleroy
10.0,9,4.0,5.0,5.0,strict,3604931,0.0,0.0,House,Entire home/apt,495.0,Fauntleroy
10.0,4,1.5,2.0,3.0,moderate,6937492,1.0,0.0,House,Entire home/apt,165.0,Fauntleroy
10.0,4,2.0,1.0,2.0,strict,1048798,1.0,25.0,House,Entire home/apt,129.0,Fauntleroy
10.0,2,1.0,1.0,2.0,strict,613020,1.0,0.0,House,Private room,75.0,Fauntleroy
,2,1.0,1.0,1.0,moderate,9109293,0.0,0.0,Apartment,Private room,80.0,Fauntleroy
10.0,7,1.5,3.0,4.0,strict,6215943,0.0,25.0,House,Entire home/apt,177.0,Fauntleroy
10.0,5,1.5,1.0,2.0,flexible,4069543,1.0,10.0,House,Private room,85.0,Fauntleroy
10.0,2,1.0,1.0,1.0,moderate,3986788,0.0,30.0,Apartment,Entire home/apt,87.0,Fauntleroy
10.0,2,1.0,1.0,1.0,moderate,3968416,1.0,0.0,House,Private room,78.0,Fauntleroy
10.0,2,1.5,1.0,1.0,moderate,1806899,1.0,0.0,House,Private room,60.0,North Beacon Hill
10.0,2,1.0,1.0,1.0,flexible,6168769,0.0,10.0,House,Private room,80.0,North Beacon Hill
10.0,4,2.5,2.0,2.0,flexible,8187592,0.0,15.0,Townhouse,Entire home/apt,180.0,North Beacon Hill
9.0,2,1.0,1.0,1.0,moderate,1925661,0.0,35.0,House,Private room,39.0,North Beacon Hill
10.0,2,1.0,1.0,1.0,flexible,4760968,1.0,0.0,House,Private room,60.0,North Beacon Hill
9.0,1,1.0,1.0,1.0,moderate,3953365,0.0,0.0,House,Private room,42.0,North Beacon Hill
10.0,2,1.5,1.0,1.0,moderate,4909327,1.0,20.0,House,Private room,126.0,North Beacon Hill
8.0,1,1.0,1.0,1.0,moderate,7828509,0.0,0.0,Apartment,Private room,60.0,North Beacon Hill
,2,1.0,1.0,1.0,flexible,4903296,0.0,0.0,House,Private room,99.0,North Beacon Hill
10.0,3,2.0,1.0,2.0,strict,1323634,0.0,13.0,House,Private room,89.0,North Beacon Hill
9.0,3,1.0,1.0,2.0,strict,571640,0.0,15.0,House,Private room,79.0,North Beacon Hill
7.0,6,1.0,1.0,4.0,strict,613151,0.0,16.0,House,Private room,169.0,North Beacon Hill
9.0,3,1.0,1.0,3.0,strict,278192,0.0,15.0,House,Private room,79.0,North Beacon Hill
8.0,2,1.0,1.0,1.0,strict,571651,0.0,15.0,House,Private room,69.0,North Beacon Hill
9.0,1,1.0,1.0,1.0,flexible,7883181,0.0,0.0,House,Private room,60.0,North Beacon Hill
9.0,4,0.5,1.0,2.0,flexible,7718139,0.0,45.0,Tent,Entire home/apt,65.0,North Beacon Hill
,4,2.0,2.0,2.0,flexible,6572501,0.0,25.0,Townhouse,Entire home/apt,260.0,North Beacon Hill
9.0,2,1.5,1.0,1.0,moderate,4668327,1.0,10.0,House,Entire home/apt,100.0,North Beacon Hill
10.0,3,1.0,0.0,1.0,moderate,7636185,0.0,20.0,House,Entire home/apt,90.0,North Beacon Hill
8.0,2,1.0,1.0,1.0,strict,6421243,0.0,20.0,Apartment,Entire home/apt,59.0,North Beacon Hill
10.0,3,1.0,2.0,2.0,moderate,5580773,0.0,0.0,Apartment,Entire home/apt,70.0,North Beacon Hill
10.0,3,1.0,1.0,2.0,moderate,8737284,0.0,15.0,Apartment,Entire home/apt,65.0,North Beacon Hill
10.0,6,1.0,2.0,2.0,moderate,958475,1.0,15.0,Apartment,Entire home/apt,85.0,North Beacon Hill
10.0,4,1.0,1.0,1.0,moderate,8605841,0.0,15.0,Apartment,Entire home/apt,74.0,North Beacon Hill
9.0,2,1.0,0.0,1.0,moderate,7500728,0.0,0.0,Bungalow,Entire home/apt,99.0,North Beacon Hill
8.0,14,3.0,5.0,9.0,strict,606297,0.0,20.0,House,Entire home/apt,399.0,North Beacon Hill
,6,2.5,3.0,4.0,strict,9094366,0.0,0.0,House,Entire home/apt,300.0,North Beacon Hill
8.0,2,0.5,1.0,1.0,flexible,7096107,0.0,45.0,Tent,Entire home/apt,65.0,North Beacon Hill
,2,1.0,1.0,2.0,strict,9496612,0.0,0.0,Apartment,Entire home/apt,79.0,North Beacon Hill
,2,1.0,1.0,1.0,flexible,8785768,0.0,0.0,House,Private room,75.0,North Beacon Hill
9.0,2,,1.0,1.0,moderate,143580,0.0,0.0,House,Private room,75.0,North Beacon Hill
8.0,8,2.0,3.0,5.0,strict,611500,0.0,20.0,House,Entire home/apt,219.0,North Beacon Hill
9.0,7,1.0,2.0,4.0,strict,264829,0.0,17.0,House,Entire home/apt,165.0,North Beacon Hill
9.0,2,1.5,1.0,1.0,flexible,1856851,0.0,5.0,House,Private room,87.0,North Beacon Hill
,6,2.0,2.0,3.0,strict,1317919,0.0,15.0,House,Entire home/apt,169.0,North Beacon Hill
9.0,2,1.0,1.0,1.0,flexible,392140,0.0,15.0,House,Private room,75.0,North Beacon Hill
10.0,1,1.0,1.0,1.0,moderate,3139972,0.0,0.0,House,Shared room,30.0,North Beacon Hill
10.0,2,1.0,1.0,1.0,flexible,10020221,0.0,0.0,House,Private room,55.0,North Beacon Hill
10.0,2,1.0,1.0,2.0,flexible,8759443,0.0,10.0,Apartment,Shared room,45.0,North Beacon Hill
10.0,1,1.0,1.0,1.0,moderate,6317449,0.0,0.0,Apartment,Private room,50.0,North Beacon Hill
9.0,6,2.0,2.0,2.0,moderate,6416765,0.0,50.0,Apartment,Entire home/apt,149.0,North Beacon Hill
10.0,2,1.0,1.0,1.0,moderate,5056580,1.0,0.0,House,Entire home/apt,99.0,North Beacon Hill
10.0,3,1.0,1.0,1.0,strict,6793490,0.0,25.0,House,Entire home/apt,69.0,North Beacon Hill
9.0,3,1.0,1.0,1.0,strict,2069917,0.0,20.0,Apartment,Entire home/apt,69.0,North Beacon Hill
9.0,2,1.0,1.0,1.0,flexible,3258585,1.0,0.0,House,Private room,80.0,North Beacon Hill
9.0,2,1.0,1.0,1.0,moderate,815017,0.0,8.0,House,Shared room,55.0,North Beacon Hill
10.0,2,1.0,1.0,1.0,flexible,6610942,0.0,0.0,House,Private room,75.0,North Beacon Hill
8.0,2,1.0,1.0,1.0,flexible,5365612,0.0,15.0,Townhouse,Private room,50.0,North Beacon Hill
