review_scores_value,accommodates,bathrooms,bedrooms,beds,cancellation_policy,id,host_is_superhost,extra_people,property_type,room_type,price,neighbourhood_cleansed
9.0,4,1.0,1.0,2.0,strict,7630340,0,25.0,Apartment,Entire home/apt,149.0,Chinatown
9.0,3,1.0,1.0,1.0,strict,2848239,0,20.0,Apartment,Entire home/apt,250.0,Chinatown
10.0,2,1.0,1.0,1.0,super_strict_30,994317,0,0.0,Apartment,Entire home/apt,349.0,Chinatown
,5,2.0,2.0,2.0,strict,12428994,0,0.0,Apartment,Entire home/apt,199.0,Chinatown
,3,1.0,1.0,1.0,strict,9921925,0,0.0,Apartment,Entire home/apt,169.0,Chinatown
10.0,2,1.0,1.0,1.0,moderate,13813380,0,0.0,Apartment,Private room,300.0,Chinatown
8.0,3,1.0,1.0,1.0,strict,10116726,0,0.0,Apartment,Entire home/apt,169.0,Chinatown
,3,1.0,1.0,1.0,strict,10136854,0,0.0,Apartment,Entire home/apt,349.0,Chinatown
,5,2.0,2.0,2.0,strict,10034614,0,0.0,Apartment,Entire home/apt,319.0,Chinatown
,1,1.0,1.0,1.0,strict,14918194,0,0.0,Apartment,Shared room,100.0,Chinatown
10.0,4,2.0,2.0,2.0,strict,9183638,1,20.0,Apartment,Entire home/apt,179.0,Chinatown
,5,2.0,2.0,3.0,moderate,12984748,0,0.0,Apartment,Entire home/apt,289.0,Chinatown
,3,1.0,0.0,1.0,flexible,12284774,0,0.0,Apartment,Entire home/apt,209.0,Chinatown
,5,2.0,2.0,2.0,strict,10117472,0,0.0,Apartment,Entire home/apt,199.0,Chinatown
10.0,3,1.0,2.0,1.0,strict,11126122,0,0.0,Apartment,Entire home/apt,319.0,Chinatown
8.0,4,1.0,1.0,1.0,flexible,12067685,0,15.0,Apartment,Entire home/apt,135.0,Chinatown
10.0,3,1.0,1.0,1.0,strict,10116429,0,0.0,Apartment,Entire home/apt,169.0,Chinatown
10.0,2,1.0,1.0,1.0,flexible,13943142,0,0.0,Apartment,Private room,95.0,Chinatown
,5,2.0,2.0,2.0,strict,10034113,0,0.0,Apartment,Entire home/apt,319.0,Chinatown
,3,1.0,1.0,1.0,strict,11968079,0,0.0,Apartment,Entire home/apt,169.0,Chinatown
10.0,4,1.0,1.0,1.0,strict,4255538,0,0.0,Apartment,Entire home/apt,287.0,Chinatown
,3,1.0,1.0,1.0,strict,10033710,0,0.0,Apartment,Entire home/apt,219.0,Chinatown
,3,1.0,1.0,1.0,strict,10033322,0,0.0,Apartment,Entire home/apt,219.0,Chinatown
,5,2.0,2.0,2.0,flexible,11982313,0,0.0,Apartment,Entire home/apt,199.0,Chinatown
10.0,2,1.0,1.0,1.0,flexible,14506396,0,0.0,Apartment,Private room,95.0,Chinatown
,3,1.0,1.0,1.0,strict,10261620,0,0.0,Apartment,Entire home/apt,219.0,Chinatown
,3,1.0,1.0,1.0,moderate,12899321,0,0.0,Apartment,Entire home/apt,242.0,Chinatown
8.0,5,2.0,2.0,3.0,moderate,4445906,0,0.0,Apartment,Entire home/apt,389.0,Chinatown
10.0,3,1.0,1.0,1.0,strict,10116601,0,0.0,Apartment,Entire home/apt,169.0,Chinatown
,5,2.0,2.0,2.0,strict,11981674,0,0.0,Apartment,Entire home/apt,199.0,Chinatown
,2,2.0,2.0,2.0,moderate,12949309,0,0.0,Apartment,Entire home/apt,361.0,Chinatown
,3,1.0,1.0,1.0,flexible,9261381,0,0.0,Apartment,Entire home/apt,225.0,Chinatown
9.0,6,1.0,2.0,2.0,strict,11772497,0,0.0,Apartment,Entire home/apt,255.0,Chinatown
,7,2.0,3.0,3.0,strict,14420920,0,0.0,Apartment,Entire home/apt,119.0,Chinatown
,3,1.0,1.0,1.0,strict,12356183,0,0.0,Apartment,Entire home/apt,219.0,Chinatown
9.0,4,1.0,2.0,2.0,strict,2722165,0,25.0,Loft,Entire home/apt,299.0,Chinatown
,5,2.0,2.0,2.0,strict,14420354,0,0.0,Apartment,Entire home/apt,119.0,Chinatown
8.0,3,1.0,1.0,2.0,moderate,12986016,0,0.0,Apartment,Entire home/apt,199.0,Chinatown
,5,2.0,2.0,2.0,strict,10262069,0,0.0,Apartment,Entire home/apt,319.0,Chinatown
6.0,2,1.0,1.0,1.0,flexible,14222649,0,5.0,Apartment,Private room,93.0,Chinatown
,3,1.0,1.0,2.0,moderate,13762650,0,0.0,Apartment,Entire home/apt,199.0,Chinatown
10.0,5,2.0,2.0,2.0,strict,10117329,0,0.0,Apartment,Entire home/apt,299.0,Chinatown
9.0,4,2.0,2.0,2.0,super_strict_30,721979,0,0.0,Apartment,Entire home/apt,349.0,Chinatown
,1,1.0,1.0,2.0,flexible,13624476,0,0.0,Condominium,Entire home/apt,275.0,North End
,4,2.0,2.0,4.0,strict,13445221,0,25.0,Apartment,Entire home/apt,299.0,North End
10.0,10,2.0,3.0,6.0,strict,13059,0,37.0,Boat,Entire home/apt,375.0,North End
9.0,4,1.0,1.0,2.0,strict,369880,0,0.0,Apartment,Entire home/apt,140.0,North End
,1,,1.0,1.0,flexible,822063,0,0.0,Apartment,Shared room,35.0,North End
10.0,2,1.0,1.0,1.0,flexible,12826145,0,0.0,Apartment,Private room,159.0,North End
10.0,1,1.0,1.0,1.0,flexible,8555187,0,0.0,Apartment,Private room,84.0,North End
,1,1.0,1.0,1.0,flexible,10704442,0,0.0,Apartment,Private room,100.0,North End
10.0,4,1.0,2.0,2.0,flexible,10928093,0,0.0,Apartment,Entire home/apt,125.0,North End
9.0,2,1.0,1.0,1.0,strict,9834727,0,25.0,Condominium,Entire home/apt,150.0,North End
10.0,1,1.0,1.0,1.0,flexible,8011545,1,0.0,Apartment,Private room,79.0,North End
9.0,6,1.0,2.0,2.0,strict,14204600,1,25.0,Apartment,Entire home/apt,320.0,North End
10.0,2,1.0,1.0,2.0,strict,10106081,1,0.0,Apartment,Entire home/apt,180.0,North End
10.0,3,1.0,0.0,1.0,strict,14461498,0,0.0,Apartment,Entire home/apt,150.0,North End
9.0,3,1.0,1.0,2.0,strict,4553903,0,10.0,Apartment,Entire home/apt,125.0,North End
10.0,2,1.0,1.0,1.0,flexible,11648212,0,0.0,Apartment,Entire home/apt,145.0,North End
9.0,2,1.0,1.0,1.0,strict,916123,0,0.0,Apartment,Entire home/apt,125.0,North End
,2,1.0,1.0,1.0,strict,10779412,0,0.0,House,Entire home/apt,171.0,North End
10.0,4,1.5,2.0,2.0,flexible,5782221,1,0.0,Apartment,Entire home/apt,285.0,North End
10.0,5,2.0,2.0,2.0,moderate,13744821,0,50.0,Apartment,Entire home/apt,400.0,North End
9.0,4,1.0,2.0,2.0,strict,12221012,0,0.0,Apartment,Entire home/apt,400.0,North End
9.0,3,1.0,1.0,2.0,moderate,2898226,0,0.0,Apartment,Entire home/apt,210.0,North End
8.0,8,1.5,1.0,5.0,strict,12843196,0,25.0,Apartment,Entire home/apt,350.0,North End
10.0,3,1.0,2.0,1.0,strict,13478348,0,10.0,Apartment,Entire home/apt,182.0,North End
10.0,2,1.0,1.0,1.0,flexible,14104621,0,0.0,Apartment,Entire home/apt,200.0,North End
,5,1.0,2.0,2.0,strict,14857923,0,40.0,Apartment,Entire home/apt,260.0,North End
10.0,2,1.0,1.0,1.0,flexible,12269155,1,0.0,Apartment,Entire home/apt,200.0,North End
6.0,2,1.0,1.0,2.0,moderate,13800505,0,15.0,Apartment,Private room,150.0,North End
8.0,2,1.0,0.0,1.0,flexible,13007124,1,0.0,Apartment,Entire home/apt,120.0,North End
,3,1.0,1.0,1.0,moderate,14808548,0,0.0,Apartment,Private room,102.0,North End
10.0,2,1.0,0.0,1.0,moderate,13248823,0,0.0,Apartment,Entire home/apt,210.0,North End
9.0,3,1.0,1.0,2.0,moderate,12957423,0,30.0,Apartment,Entire home/apt,159.0,North End
10.0,4,1.0,1.0,3.0,moderate,13107648,1,10.0,House,Private room,120.0,North End
9.0,6,2.0,2.0,4.0,strict,2831504,0,35.0,Boat,Entire home/apt,425.0,North End
9.0,3,1.0,1.0,2.0,moderate,2842124,0,0.0,Apartment,Entire home/apt,150.0,North End
7.0,4,1.0,1.0,1.0,moderate,14282764,0,50.0,Apartment,Entire home/apt,149.0,North End
9.0,2,1.0,0.0,1.0,flexible,13709092,0,0.0,Apartment,Entire home/apt,115.0,North End
9.0,2,1.0,0.0,1.0,strict,9858828,0,0.0,Apartment,Entire home/apt,150.0,North End
,8,3.0,3.0,5.0,strict,14035943,0,25.0,Apartment,Entire home/apt,399.0,North End
10.0,4,1.0,2.0,2.0,flexible,7582651,0,25.0,Apartment,Entire home/apt,220.0,North End
10.0,2,1.0,1.0,1.0,moderate,11924459,1,0.0,House,Private room,110.0,North End
9.0,2,1.0,1.0,1.0,strict,766700,0,0.0,Apartment,Entire home/apt,125.0,North End
9.0,4,1.0,2.0,2.0,moderate,13005579,1,0.0,Apartment,Entire home/apt,310.0,North End
9.0,3,1.0,1.0,1.0,strict,3434614,0,0.0,Apartment,Entire home/apt,160.0,North End
,2,1.0,1.0,1.0,flexible,13573506,0,0.0,Apartment,Entire home/apt,559.0,North End
9.0,4,1.0,1.0,2.0,flexible,4518100,0,0.0,Apartment,Private room,175.0,North End
10.0,4,1.0,1.0,1.0,moderate,4304969,0,50.0,Apartment,Entire home/apt,159.0,North End
9.0,5,1.5,2.0,4.0,strict,2943804,0,37.0,Boat,Entire home/apt,190.0,North End
9.0,4,1.0,1.0,2.0,strict,11922134,0,25.0,Apartment,Entire home/apt,165.0,North End
9.0,6,1.0,2.0,3.0,strict,2043541,0,0.0,Apartment,Entire home/apt,195.0,North End
8.0,4,1.0,2.0,2.0,strict,2043529,0,0.0,Apartment,Entire home/apt,195.0,North End
9.0,4,1.0,2.0,2.0,flexible,9750460,0,0.0,Apartment,Entire home/apt,300.0,North End
7.0,3,1.0,1.0,2.0,strict,2043261,0,0.0,Apartment,Entire home/apt,135.0,North End
9.0,2,1.0,1.0,1.0,strict,815639,0,0.0,Apartment,Entire home/apt,125.0,North End
9.0,2,1.0,1.0,1.0,strict,6089865,0,0.0,Apartment,Entire home/apt,125.0,North End
9.0,4,1.0,2.0,3.0,strict,2633478,0,37.0,Boat,Entire home/apt,212.0,North End
,2,1.0,2.0,2.0,flexible,7450348,0,0.0,Apartment,Entire home/apt,200.0,North End
10.0,6,1.5,2.0,3.0,strict,9841140,0,35.0,Condominium,Entire home/apt,425.0,North End
10.0,2,1.0,1.0,1.0,flexible,13298108,0,0.0,Condominium,Entire home/apt,180.0,North End
9.0,2,1.0,1.0,1.0,strict,4924910,0,0.0,Apartment,Entire home/apt,165.0,North End
10.0,2,1.0,1.0,1.0,flexible,13642397,0,0.0,Apartment,Entire home/apt,120.0,North End
,3,1.0,2.0,2.0,moderate,14624254,0,0.0,Apartment,Entire home/apt,250.0,North End
9.0,4,2.0,2.0,2.0,strict,4580825,0,0.0,Apartment,Entire home/apt,129.0,North End
,2,1.0,1.0,1.0,flexible,10836881,0,50.0,Apartment,Private room,80.0,North End
6.0,5,1.0,2.0,2.0,moderate,9610609,0,25.0,Apartment,Entire home/apt,160.0,North End
10.0,2,1.0,1.0,1.0,strict,3006311,0,0.0,Apartment,Private room,145.0,North End
10.0,3,1.0,1.0,1.0,moderate,13414367,0,0.0,Apartment,Entire home/apt,131.0,North End
9.0,3,1.0,1.0,2.0,strict,8036024,0,15.0,Condominium,Entire home/apt,150.0,North End
9.0,6,2.0,2.0,2.0,strict,24240,0,50.0,Boat,Entire home/apt,250.0,North End
9.0,9,1.0,3.0,4.0,strict,12425501,0,50.0,Apartment,Entire home/apt,200.0,North End
10.0,4,1.0,2.0,2.0,flexible,6939759,0,0.0,Apartment,Entire home/apt,200.0,North End
9.0,2,1.0,1.0,1.0,strict,3129309,0,0.0,Apartment,Entire home/apt,125.0,North End
9.0,2,1.0,1.0,1.0,flexible,4350995,0,0.0,Loft,Entire home/apt,250.0,North End
10.0,3,1.0,1.0,1.0,strict,6971836,0,50.0,Apartment,Entire home/apt,250.0,North End
9.0,5,1.0,1.0,4.0,strict,1220971,0,25.0,Apartment,Entire home/apt,109.0,North End
9.0,4,1.0,2.0,2.0,moderate,3664031,1,25.0,Apartment,Entire home/apt,180.0,North End
,6,1.0,2.0,3.0,strict,14215317,0,40.0,Apartment,Entire home/apt,245.0,North End
9.0,2,1.0,1.0,1.0,strict,4089940,0,0.0,Apartment,Entire home/apt,249.0,North End
9.0,2,1.0,1.0,1.0,strict,1615033,0,0.0,Apartment,Entire home/apt,135.0,North End
10.0,4,1.0,1.0,4.0,moderate,11624428,0,200.0,Apartment,Entire home/apt,300.0,North End
10.0,2,1.0,1.0,1.0,moderate,9331460,0,15.0,Apartment,Private room,103.0,North End
9.0,2,1.0,1.0,1.0,strict,9117009,0,0.0,Apartment,Private room,120.0,North End
10.0,4,1.0,1.0,2.0,strict,14572511,0,10.0,Apartment,Entire home/apt,250.0,North End
9.0,5,1.0,1.0,1.0,strict,220676,1,50.0,House,Private room,69.0,North End
9.0,4,1.0,1.0,2.0,flexible,891661,0,10.0,Apartment,Entire home/apt,125.0,North End
,2,1.0,1.0,1.0,moderate,14780436,0,0.0,Apartment,Entire home/apt,225.0,North End
10.0,2,1.0,1.0,1.0,moderate,5511911,0,0.0,Loft,Entire home/apt,240.0,North End
9.0,3,1.0,1.0,1.0,strict,7036112,0,0.0,Apartment,Entire home/apt,180.0,North End
,3,1.0,0.0,1.0,flexible,14424224,0,0.0,Apartment,Entire home/apt,200.0,North End
9.0,2,1.0,1.0,1.0,flexible,14429876,0,0.0,Apartment,Shared room,60.0,North End
9.0,4,1.5,2.0,2.0,flexible,7018497,0,0.0,Apartment,Entire home/apt,200.0,North End
,4,1.0,2.0,2.0,strict,14538087,1,25.0,Apartment,Entire home/apt,315.0,North End
9.0,4,1.0,2.0,2.0,moderate,6134145,0,0.0,Apartment,Entire home/apt,380.0,North End
10.0,4,1.0,2.0,2.0,strict,8556025,0,25.0,Apartment,Entire home/apt,220.0,North End
10.0,4,2.0,2.0,3.0,strict,5755910,0,20.0,Apartment,Entire home/apt,180.0,North End
10.0,2,1.0,1.0,1.0,strict,9425902,0,0.0,Apartment,Entire home/apt,140.0,North End
,2,1.0,1.0,1.0,strict,12407753,0,0.0,Apartment,Entire home/apt,180.0,North End
9.0,2,1.0,1.0,1.0,strict,1758953,0,0.0,Apartment,Entire home/apt,200.0,North End
9.0,6,1.0,2.0,3.0,strict,1094599,0,37.0,House,Entire home/apt,239.0,North End
,6,1.5,2.0,3.0,strict,14589695,0,25.0,Condominium,Entire home/apt,425.0,North End
10.0,4,1.0,1.0,1.0,strict,7181950,1,30.0,Apartment,Entire home/apt,199.0,North End
10.0,6,2.0,2.0,3.0,moderate,6197950,1,50.0,Apartment,Entire home/apt,600.0,North End
9.0,2,1.0,1.0,1.0,moderate,971393,0,0.0,Apartment,Entire home/apt,175.0,North End
10.0,6,1.0,3.0,3.0,flexible,9344096,0,25.0,Apartment,Entire home/apt,175.0,North End
,2,1.0,0.0,1.0,flexible,7984226,0,0.0,Apartment,Entire home/apt,250.0,North End
9.0,6,1.0,2.0,4.0,strict,12784064,0,10.0,Condominium,Entire home/apt,225.0,North End
10.0,6,1.0,2.0,2.0,strict,8458210,1,25.0,Apartment,Entire home/apt,325.0,North End
10.0,4,1.0,1.0,1.0,strict,2183058,1,0.0,Apartment,Entire home/apt,175.0,North End
9.0,2,1.0,1.0,1.0,flexible,4279959,0,0.0,Apartment,Entire home/apt,179.0,North End
9.0,3,1.0,1.0,1.0,strict,2657905,0,25.0,Apartment,Entire home/apt,99.0,North End
9.0,2,1.0,0.0,2.0,moderate,4558443,0,0.0,Apartment,Entire home/apt,165.0,North End
10.0,2,2.0,1.0,2.0,moderate,4034018,1,0.0,Apartment,Private room,290.0,North End
,2,1.0,1.0,1.0,strict,947751,0,15.0,Apartment,Private room,130.0,North End
9.0,6,1.0,2.0,4.0,strict,2658094,0,25.0,Apartment,Entire home/apt,179.0,North End
10.0,2,1.0,1.0,1.0,moderate,11229070,0,0.0,Apartment,Private room,95.0,North End
9.0,4,1.0,1.0,2.0,moderate,10997047,0,15.0,Apartment,Entire home/apt,152.0,North End
10.0,3,1.0,1.0,2.0,strict,3967611,0,15.0,Apartment,Entire home/apt,200.0,North End
10.0,2,1.0,1.0,1.0,flexible,7080514,0,0.0,Apartment,Private room,130.0,North End
9.0,4,1.5,1.0,4.0,strict,12585455,0,25.0,Townhouse,Private room,175.0,North End
9.0,4,1.0,2.0,3.0,strict,4573388,0,25.0,Apartment,Entire home/apt,139.0,North End
9.0,4,2.0,2.0,2.0,strict,9259184,1,25.0,Apartment,Entire home/apt,255.0,North End
,4,2.0,2.0,2.0,strict,14239909,1,25.0,Apartment,Entire home/apt,345.0,North End
,1,2.0,1.0,1.0,flexible,8390793,0,0.0,Apartment,Private room,50.0,North End
8.0,4,1.0,2.0,3.0,strict,4573238,0,25.0,Apartment,Entire home/apt,119.0,North End
10.0,4,1.0,1.0,1.0,moderate,9706199,0,0.0,Apartment,Entire home/apt,135.0,North End
10.0,4,1.0,2.0,2.0,flexible,12683680,0,0.0,Apartment,Entire home/apt,200.0,North End
10.0,2,1.0,1.0,1.0,strict,8227206,0,0.0,Apartment,Entire home/apt,275.0,North End
9.0,4,1.0,2.0,3.0,strict,4573458,0,25.0,Apartment,Entire home/apt,139.0,North End
10.0,4,1.0,2.0,4.0,strict,369940,0,0.0,Apartment,Entire home/apt,199.0,North End
9.0,2,,1.0,,strict,1426754,0,0.0,Apartment,Entire home/apt,99.0,North End
9.0,2,1.0,1.0,1.0,strict,3032367,0,15.0,Apartment,Entire home/apt,135.0,North End
10.0,1,1.0,1.0,1.0,moderate,6801288,0,0.0,Apartment,Shared room,72.0,North End
,6,1.0,2.0,1.0,flexible,12306135,0,0.0,Apartment,Entire home/apt,45.0,North End
10.0,5,1.0,2.0,3.0,flexible,10175033,1,100.0,Apartment,Entire home/apt,200.0,North End
10.0,2,1.0,1.0,1.0,moderate,12599820,0,0.0,Condominium,Entire home/apt,175.0,North End
10.0,2,1.0,1.0,1.0,flexible,5768195,0,0.0,Apartment,Private room,175.0,North End
10.0,2,1.0,1.0,1.0,flexible,13140867,0,0.0,Apartment,Entire home/apt,200.0,North End
10.0,4,1.0,1.0,1.0,strict,11223924,1,40.0,Apartment,Entire home/apt,195.0,North End
8.0,4,1.0,1.0,2.0,strict,2376518,0,100.0,Apartment,Entire home/apt,235.0,North End
9.0,3,1.0,1.0,2.0,strict,14483758,0,0.0,Apartment,Entire home/apt,195.0,North End
10.0,2,1.0,1.0,1.0,moderate,13074722,0,0.0,Loft,Entire home/apt,150.0,North End
10.0,4,1.0,1.0,2.0,strict,4653267,0,15.0,Apartment,Entire home/apt,235.0,North End
10.0,4,1.0,2.0,2.0,flexible,7454907,0,25.0,Apartment,Entire home/apt,185.0,North End
10.0,1,1.5,1.0,1.0,flexible,13258244,1,10.0,Apartment,Private room,35.0,Roxbury
10.0,3,1.0,1.0,1.0,moderate,7273513,0,0.0,Condominium,Entire home/apt,139.0,Roxbury
8.0,2,1.0,1.0,1.0,strict,12494334,0,10.0,Apartment,Entire home/apt,145.0,Roxbury
7.0,2,1.0,1.0,1.0,strict,8014642,0,9.0,House,Private room,79.0,Roxbury
8.0,6,1.0,3.0,3.0,strict,13653233,0,10.0,Apartment,Entire home/apt,209.0,Roxbury
9.0,2,2.0,1.0,1.0,strict,8238404,0,0.0,House,Private room,99.0,Roxbury
10.0,2,2.5,1.0,1.0,strict,7293671,0,30.0,House,Private room,90.0,Roxbury
9.0,5,1.0,1.0,2.0,strict,2473997,0,34.0,House,Private room,79.0,Roxbury
9.0,1,1.0,1.0,1.0,strict,14300751,0,0.0,House,Shared room,22.0,Roxbury
9.0,2,1.5,1.0,1.0,strict,14300921,0,25.0,Apartment,Shared room,41.0,Roxbury
,2,1.0,1.0,2.0,flexible,2260547,0,0.0,House,Shared room,100.0,Roxbury
10.0,2,1.0,1.0,1.0,strict,5506,0,0.0,House,Private room,145.0,Roxbury
9.0,2,1.0,1.0,1.0,strict,2636365,0,25.0,Apartment,Private room,132.0,Roxbury
9.0,2,1.0,1.0,2.0,moderate,1884045,0,30.0,Bed & Breakfast,Private room,65.0,Roxbury
9.0,4,1.0,1.0,2.0,strict,5717690,0,0.0,Apartment,Entire home/apt,167.0,Roxbury
10.0,1,1.5,1.0,1.0,strict,10190260,0,20.0,Condominium,Private room,75.0,Roxbury
9.0,2,2.0,1.0,1.0,moderate,6765855,1,20.0,Apartment,Private room,80.0,Roxbury
8.0,6,1.0,2.0,3.0,strict,1342370,0,0.0,Apartment,Entire home/apt,265.0,Roxbury
8.0,4,1.0,1.0,2.0,strict,349347,0,0.0,Apartment,Entire home/apt,150.0,Roxbury
9.0,2,1.0,1.0,1.0,moderate,8469464,0,0.0,House,Private room,59.0,Roxbury
9.0,2,1.0,1.0,1.0,strict,801722,0,0.0,House,Private room,165.0,Roxbury
,2,1.0,1.0,2.0,flexible,2260501,0,0.0,Entire Floor,Private room,100.0,Roxbury
9.0,4,1.0,1.0,1.0,strict,801680,0,10.0,Apartment,Entire home/apt,195.0,Roxbury
9.0,6,1.0,2.0,2.0,strict,1175376,0,0.0,Apartment,Entire home/apt,275.0,Roxbury
,2,1.0,1.0,1.0,flexible,6093430,0,0.0,Apartment,Private room,1400.0,Roxbury
6.0,5,1.0,2.0,2.0,moderate,14756269,0,0.0,Apartment,Entire home/apt,225.0,Roxbury
10.0,4,1.0,0.0,1.0,moderate,12351909,0,20.0,Apartment,Entire home/apt,109.0,Roxbury
9.0,1,1.0,1.0,1.0,strict,1374466,0,30.0,Apartment,Private room,85.0,Roxbury
9.0,1,1.0,1.0,1.0,strict,1374434,0,30.0,Apartment,Private room,75.0,Roxbury
,2,1.0,1.0,1.0,flexible,14742564,0,45.0,House,Private room,75.0,Roxbury
10.0,1,2.0,1.0,1.0,flexible,12368082,0,20.0,House,Private room,65.0,Roxbury
8.0,4,,1.0,1.0,strict,276450,0,0.0,Apartment,Entire home/apt,167.0,Roxbury
9.0,4,1.0,1.0,2.0,moderate,3602379,0,20.0,Apartment,Entire home/apt,159.0,Roxbury
,2,1.0,0.0,1.0,strict,14907062,0,0.0,Apartment,Entire home/apt,190.0,Roxbury
10.0,2,1.0,1.0,1.0,flexible,8402408,1,0.0,Apartment,Private room,95.0,Roxbury
8.0,2,1.0,1.0,1.0,moderate,6780313,0,25.0,Apartment,Private room,65.0,Roxbury
9.0,2,2.0,1.0,2.0,strict,8238311,0,0.0,House,Private room,99.0,Roxbury
,4,1.0,2.0,2.0,flexible,13513696,0,0.0,Apartment,Entire home/apt,148.0,Roxbury
9.0,2,1.0,1.0,1.0,moderate,4568116,1,30.0,Apartment,Entire home/apt,135.0,Roxbury
10.0,2,1.0,1.0,2.0,strict,11300899,0,30.0,Condominium,Entire home/apt,100.0,Roxbury
9.0,2,1.0,1.0,1.0,moderate,6780300,0,25.0,Apartment,Private room,65.0,Roxbury
,4,1.0,1.0,2.0,flexible,14668441,0,0.0,Condominium,Entire home/apt,140.0,Roxbury
10.0,14,2.0,3.0,9.0,flexible,14813006,1,15.0,Apartment,Entire home/apt,536.0,Roxbury
9.0,2,2.0,1.0,1.0,strict,8172380,0,0.0,House,Private room,99.0,Roxbury
9.0,2,1.0,1.0,1.0,strict,13054720,0,50.0,Apartment,Entire home/apt,135.0,Roxbury
9.0,4,1.0,1.0,2.0,moderate,11907764,0,19.0,House,Private room,89.0,Roxbury
8.0,2,1.0,1.0,1.0,flexible,8319253,0,80.0,Apartment,Private room,100.0,Roxbury
9.0,1,1.0,1.0,1.0,strict,60029,0,15.0,Apartment,Private room,75.0,Roxbury
9.0,2,0.0,1.0,1.0,strict,1403408,0,30.0,Apartment,Private room,90.0,Roxbury
8.0,2,1.0,0.0,1.0,strict,9614024,0,0.0,Apartment,Entire home/apt,94.0,Roxbury
10.0,2,1.0,1.0,1.0,moderate,14414473,0,0.0,Apartment,Entire home/apt,125.0,Roxbury
6.0,2,,1.0,,strict,12627225,0,20.0,Bed & Breakfast,Private room,60.0,Roxbury
9.0,2,2.0,1.0,2.0,strict,8153848,0,0.0,House,Private room,99.0,Roxbury
9.0,4,1.0,0.0,2.0,moderate,4205641,0,22.0,Apartment,Entire home/apt,100.0,Roxbury
10.0,2,1.0,1.0,1.0,moderate,9415712,0,0.0,Apartment,Private room,92.0,Roxbury
10.0,4,1.0,1.0,1.0,moderate,9694218,0,25.0,Apartment,Entire home/apt,100.0,Roxbury
6.0,2,,1.0,,flexible,12857811,0,20.0,House,Private room,60.0,Roxbury
10.0,4,1.0,0.0,2.0,strict,6080461,0,5.0,Apartment,Entire home/apt,170.0,Roxbury
10.0,1,1.0,1.0,1.0,strict,13298137,0,0.0,Apartment,Private room,33.0,Roxbury
,2,1.0,1.0,1.0,moderate,14428517,0,0.0,Apartment,Private room,75.0,Roxbury
8.0,1,1.0,1.0,1.0,flexible,13379155,0,0.0,Apartment,Private room,52.0,Roxbury
10.0,1,1.0,1.0,1.0,strict,10249798,1,25.0,House,Private room,78.0,Roxbury
7.0,8,2.0,3.0,5.0,strict,7825327,0,20.0,Apartment,Entire home/apt,350.0,Roxbury
8.0,8,1.0,3.0,4.0,strict,12756776,0,50.0,Apartment,Entire home/apt,236.0,Roxbury
9.0,7,2.0,3.0,3.0,strict,1550047,0,0.0,Apartment,Entire home/apt,330.0,Roxbury
9.0,6,2.0,3.0,3.0,strict,5269216,0,0.0,Apartment,Entire home/apt,300.0,Roxbury
,2,1.0,1.0,1.0,strict,9166393,0,15.0,House,Private room,60.0,Roxbury
10.0,4,1.0,2.0,2.0,moderate,11656698,0,25.0,House,Entire home/apt,150.0,Roxbury
9.0,2,1.0,1.0,1.0,flexible,9362821,0,0.0,Townhouse,Private room,83.0,Roxbury
9.0,4,1.0,1.0,1.0,moderate,1850260,0,30.0,Bed & Breakfast,Private room,65.0,Roxbury
9.0,2,1.0,1.0,2.0,strict,6645010,0,20.0,Apartment,Private room,55.0,Roxbury
9.0,6,1.0,2.0,2.0,moderate,13214949,0,0.0,House,Entire home/apt,120.0,Roxbury
,6,1.0,2.0,5.0,moderate,14428745,0,44.0,Apartment,Entire home/apt,120.0,Roxbury
8.0,10,3.5,3.0,5.0,strict,2892825,0,100.0,House,Entire home/apt,450.0,Roxbury
10.0,1,1.0,1.0,1.0,flexible,8371203,0,0.0,Apartment,Private room,90.0,Roxbury
9.0,8,3.5,3.0,4.0,flexible,5317935,0,0.0,House,Entire home/apt,350.0,Roxbury
,2,1.0,1.0,1.0,flexible,14110777,0,0.0,Apartment,Private room,45.0,Roxbury
8.0,8,1.0,2.0,2.0,moderate,6939454,0,30.0,Apartment,Entire home/apt,179.0,Roxbury
8.0,2,1.0,1.0,1.0,flexible,7724412,0,20.0,Apartment,Private room,130.0,Roxbury
9.0,2,1.0,1.0,1.0,strict,176006,0,10.0,House,Private room,60.0,Roxbury
10.0,2,1.0,0.0,1.0,moderate,7281884,0,8.0,House,Entire home/apt,110.0,Roxbury
8.0,2,0.5,1.0,1.0,flexible,13796564,0,0.0,House,Private room,75.0,Roxbury
8.0,2,1.5,1.0,3.0,strict,3727560,0,50.0,House,Private room,120.0,Roxbury
9.0,2,1.0,1.0,1.0,moderate,10247000,0,0.0,Apartment,Private room,60.0,Roxbury
8.0,1,2.0,1.0,1.0,flexible,13753007,0,0.0,Apartment,Private room,55.0,Roxbury
,1,1.5,1.0,1.0,moderate,11639480,0,0.0,House,Private room,49.0,Roxbury
9.0,4,1.0,1.0,2.0,strict,6695,0,8.0,Apartment,Entire home/apt,195.0,Roxbury
10.0,2,1.0,1.0,1.0,flexible,10787333,0,0.0,Apartment,Entire home/apt,114.0,Roxbury
